# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-03-13 15:51:26 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03287500 KENTUCKY RIVER AT LOCK 4 AT FRANKFORT, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03287500
#    DD parameter   Description
#    01   00010     Temperature, water, degrees Celsius
#    02   00060     Discharge, cubic feet per second
#    07   00065     Gage height, feet
#    22   00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
#     h  Value exceeds "high" threshold.  
#     ~  Value is a system interpolated value.  
# 
agency_cd	site_no	datetime	tz_cd	01_00010	01_00010_cd	02_00060	02_00060_cd	07_00065	07_00065_cd	22_00045	22_00045_cd
USGS	03287500	2014-01-03 22:45	EST	5.6	P	10900	P	9.97	P	0.00	P
USGS	03287500	2014-01-03 23:00	EST	5.6	P	10800	P	9.96	P	0.00	P
USGS	03287500	2014-01-03 23:15	EST	5.6	P	10800	P	9.96	P	0.00	P
USGS	03287500	2014-01-03 23:30	EST	5.6	P	10800	P	9.95	P	0.00	P
USGS	03287500	2014-01-03 23:45	EST	5.6	P	10700	P	9.94	P	0.00	P
USGS	03287500	2014-01-04 00:00	EST	5.6	P	10700	P	9.94	P	0.00	P
USGS	03287500	2014-01-04 00:15	EST	5.6	P	10700	P	9.93	P	0.00	P
USGS	03287500	2014-01-04 00:30	EST	5.6	P	10600	P	9.92	P	0.00	P
USGS	03287500	2014-01-04 00:45	EST	5.6	P	10600	P	9.91	P	0.00	P
USGS	03287500	2014-01-04 01:00	EST	5.6	P	10600	P	9.91	P	0.00	P
USGS	03287500	2014-01-04 01:15	EST	5.6	P	10500	P	9.90	P	0.00	P
USGS	03287500	2014-01-04 01:30	EST	5.6	P	10500	P	9.89	P	0.00	P
USGS	03287500	2014-01-04 01:45	EST	5.6	P	10500	P	9.89	P	0.00	P
USGS	03287500	2014-01-04 02:00	EST	5.5	P	10400	P	9.88	P	0.00	P
USGS	03287500	2014-01-04 02:15	EST	5.5	P	10400	P	9.87	P	0.00	P
USGS	03287500	2014-01-04 02:30	EST	5.5	P	10400	P	9.87	P	0.00	P
USGS	03287500	2014-01-04 02:45	EST	5.5	P	10300	P	9.86	P	0.00	P
USGS	03287500	2014-01-04 03:00	EST	5.5	P	10300	P	9.86	P	0.00	P
USGS	03287500	2014-01-04 03:15	EST	5.5	P	10300	P	9.85	P	0.00	P
USGS	03287500	2014-01-04 03:30	EST	5.5	P	10300	P	9.85	P	0.00	P
USGS	03287500	2014-01-04 03:45	EST	5.5	P	10200	P	9.84	P	0.00	P
USGS	03287500	2014-01-04 04:00	EST	5.5	P	10200	P	9.84	P	0.00	P
USGS	03287500	2014-01-04 04:15	EST	5.5	P	10200	P	9.83	P	0.00	P
USGS	03287500	2014-01-04 04:30	EST	5.5	P	10200	P	9.83	P	0.00	P
USGS	03287500	2014-01-04 04:45	EST	5.5	P	10100	P	9.82	P	0.00	P
USGS	03287500	2014-01-04 05:00	EST	5.5	P	10100	P	9.81	P	0.00	P
USGS	03287500	2014-01-04 05:15	EST	5.5	P	10100	P	9.81	P	0.00	P
USGS	03287500	2014-01-04 05:30	EST	5.4	P	10100	P	9.81	P	0.00	P
USGS	03287500	2014-01-04 05:45	EST	5.4	P	10100	P	9.80	P	0.00	P
USGS	03287500	2014-01-04 06:00	EST	5.4	P	10000	P	9.79	P	0.00	P
USGS	03287500	2014-01-04 06:15	EST	5.4	P	10000	P	9.79	P	0.00	P
USGS	03287500	2014-01-04 06:30	EST	5.4	P	9960	P	9.78	P	0.00	P
USGS	03287500	2014-01-04 06:45	EST	5.4	P	9960	P	9.78	P	0.00	P
USGS	03287500	2014-01-04 07:00	EST	5.4	P	9960	P	9.78	P	0.00	P
USGS	03287500	2014-01-04 07:15	EST	5.4	P	9910	P	9.77	P	0.00	P
USGS	03287500	2014-01-04 07:30	EST	5.4	P	9910	P	9.77	P	0.00	P
USGS	03287500	2014-01-04 07:45	EST	5.4	P	9870	P	9.76	P	0.00	P
USGS	03287500	2014-01-04 08:00	EST	5.3	P	9870	P	9.76	P	0.00	P
USGS	03287500	2014-01-04 08:15	EST	5.3	P	9820	P	9.75	P	0.00	P
USGS	03287500	2014-01-04 08:30	EST	5.3	P	9820	P	9.75	P	0.00	P
USGS	03287500	2014-01-04 08:45	EST	5.3	P	9770	P	9.74	P	0.00	P
USGS	03287500	2014-01-04 09:00	EST	5.3	P	9770	P	9.74	P	0.00	P
USGS	03287500	2014-01-04 09:15	EST	5.3	P	9770	P	9.74	P	0.00	P
USGS	03287500	2014-01-04 09:30	EST	5.3	P	9770	P	9.74	P	0.00	P
USGS	03287500	2014-01-04 09:45	EST	5.2	P	9770	P	9.74	P	0.00	P
USGS	03287500	2014-01-04 10:00	EST	5.2	P	9730	P	9.73	P	0.00	P
USGS	03287500	2014-01-04 10:15	EST	5.2	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-04 10:30	EST	5.2	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-04 10:45	EST	5.2	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-04 11:00	EST	5.2	P	9730	P	9.73	P	0.00	P
USGS	03287500	2014-01-04 11:15	EST	5.2	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-04 11:30	EST	5.2	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-04 11:45	EST	5.1	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-04 12:00	EST	5.1	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-04 12:15	EST	5.1	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-04 12:30	EST	5.1	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-04 12:45	EST	5.1	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-04 13:00	EST	5.1	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-04 13:15	EST	5.1	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-04 13:30	EST	5.1	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-04 13:45	EST	5.1	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-04 14:00	EST	5.1	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-04 14:15	EST	5.1	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-04 14:30	EST	5.1	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-04 14:45	EST	5.1	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-04 15:00	EST	5.0	P	9550	P	9.69	P	0.00	P
USGS	03287500	2014-01-04 15:15	EST	5.0	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-04 15:30	EST	5.0	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-04 15:45	EST	5.0	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-04 16:00	EST	5.0	P	9550	P	9.69	P	0.00	P
USGS	03287500	2014-01-04 16:15	EST	5.0	P	9550	P	9.69	P	0.00	P
USGS	03287500	2014-01-04 16:30	EST	5.0	P	9550	P	9.69	P	0.00	P
USGS	03287500	2014-01-04 16:45	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 17:00	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 17:15	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 17:30	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 17:45	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 18:00	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 18:15	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 18:30	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 18:45	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 19:00	EST	5.0	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 19:15	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 19:30	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 19:45	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 20:00	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 20:15	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 20:30	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 20:45	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 21:00	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-04 21:15	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 21:30	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-04 21:45	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 22:00	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-04 22:15	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-04 22:30	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-04 22:45	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-04 23:00	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-04 23:15	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-04 23:30	EST	4.9	P	9410	P	9.66	P	0.00	P
USGS	03287500	2014-01-04 23:45	EST	4.9	P	9410	P	9.66	P	0.00	P
USGS	03287500	2014-01-05 00:00	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-05 00:15	EST	4.8	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-05 00:30	EST	4.8	P	9410	P	9.66	P	0.00	P
USGS	03287500	2014-01-05 00:45	EST	4.8	P	9410	P	9.66	P	0.00	P
USGS	03287500	2014-01-05 01:00	EST	4.8	P	9410	P	9.66	P	0.00	P
USGS	03287500	2014-01-05 01:15	EST	4.8	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-05 01:30	EST	4.8	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-05 01:45	EST	4.8	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-05 02:00	EST	4.8	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-05 02:15	EST	4.8	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-05 02:30	EST	4.8	P	9320	P	9.64	P	0.00	P
USGS	03287500	2014-01-05 02:45	EST	4.8	P	9320	P	9.64	P	0.00	P
USGS	03287500	2014-01-05 03:00	EST	4.8	P	9320	P	9.64	P	0.00	P
USGS	03287500	2014-01-05 03:15	EST	4.8	P	9270	P	9.63	P	0.00	P
USGS	03287500	2014-01-05 03:30	EST	4.8	P	9270	P	9.63	P	0.00	P
USGS	03287500	2014-01-05 03:45	EST	4.8	P	9270	P	9.63	P	0.00	P
USGS	03287500	2014-01-05 04:00	EST	4.8	P	9270	P	9.63	P	0.00	P
USGS	03287500	2014-01-05 04:15	EST	4.8	P	9230	P	9.62	P	0.00	P
USGS	03287500	2014-01-05 04:30	EST	4.8	P	9230	P	9.62	P	0.00	P
USGS	03287500	2014-01-05 04:45	EST	4.8	P	9180	P	9.61	P	0.00	P
USGS	03287500	2014-01-05 05:00	EST	4.8	P	9180	P	9.61	P	0.00	P
USGS	03287500	2014-01-05 05:15	EST	4.8	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-05 05:30	EST	4.8	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-05 05:45	EST	4.8	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-05 06:00	EST	4.8	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-05 06:15	EST	4.8	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-05 06:30	EST	4.8	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-05 06:45	EST	4.8	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-05 07:00	EST	4.8	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-05 07:15	EST	4.8	P	9050	P	9.58	P	0.00	P
USGS	03287500	2014-01-05 07:30	EST	4.8	P	9050	P	9.58	P	0.00	P
USGS	03287500	2014-01-05 07:45	EST	4.8	P	9050	P	9.58	P	0.00	P
USGS	03287500	2014-01-05 08:00	EST	4.8	P	9000	P	9.57	P	0.00	P
USGS	03287500	2014-01-05 08:15	EST	4.8	P	9000	P	9.57	P	0.00	P
USGS	03287500	2014-01-05 08:30	EST	4.8	P	8960	P	9.56	P	0.00	P
USGS	03287500	2014-01-05 08:45	EST	4.8	P	8960	P	9.56	P	0.00	P
USGS	03287500	2014-01-05 09:00	EST	4.8	P	8960	P	9.56	P	0.00	P
USGS	03287500	2014-01-05 09:15	EST	4.8	P	8910	P	9.55	P	0.00	P
USGS	03287500	2014-01-05 09:30	EST	4.8	P	8910	P	9.55	P	0.00	P
USGS	03287500	2014-01-05 09:45	EST	4.8	P	8870	P	9.54	P	0.00	P
USGS	03287500	2014-01-05 10:00	EST	4.8	P	8870	P	9.54	P	0.00	P
USGS	03287500	2014-01-05 10:15	EST	4.8	P	8830	P	9.53	P	0.00	P
USGS	03287500	2014-01-05 10:30	EST	4.9	P	8830	P	9.53	P	0.00	P
USGS	03287500	2014-01-05 10:45	EST	4.9	P	8830	P	9.53	P	0.00	P
USGS	03287500	2014-01-05 11:00	EST	4.9	P	8780	P	9.52	P	0.00	P
USGS	03287500	2014-01-05 11:15	EST	4.9	P	8780	P	9.52	P	0.00	P
USGS	03287500	2014-01-05 11:30	EST	4.9	P	8740	P	9.51	P	0.00	P
USGS	03287500	2014-01-05 11:45	EST	4.9	P	8740	P	9.51	P	0.00	P
USGS	03287500	2014-01-05 12:00	EST	4.9	P	8690	P	9.50	P	0.00	P
USGS	03287500	2014-01-05 12:15	EST	4.9	P	8690	P	9.50	P	0.00	P
USGS	03287500	2014-01-05 12:30	EST	4.9	P	8690	P	9.50	P	0.00	P
USGS	03287500	2014-01-05 12:45	EST	4.9	P	8650	P	9.49	P	0.00	P
USGS	03287500	2014-01-05 13:00	EST	4.9	P	8650	P	9.49	P	0.00	P
USGS	03287500	2014-01-05 13:15	EST	4.9	P	8650	P	9.49	P	0.00	P
USGS	03287500	2014-01-05 13:30	EST	4.9	P	8610	P	9.48	P	0.00	P
USGS	03287500	2014-01-05 13:45	EST	5.0	P	8560	P	9.47	P	0.00	P
USGS	03287500	2014-01-05 14:00	EST	5.0	P	8520	P	9.46	P	0.00	P
USGS	03287500	2014-01-05 14:15	EST	5.0	P	8520	P	9.46	P	0.00	P
USGS	03287500	2014-01-05 14:30	EST	5.0	P	8520	P	9.46	P	0.00	P
USGS	03287500	2014-01-05 14:45	EST	5.0	P	8470	P	9.45	P	0.00	P
USGS	03287500	2014-01-05 15:00	EST	5.0	P	8520	P	9.46	P	0.00	P
USGS	03287500	2014-01-05 15:15	EST	5.0	P	8430	P	9.44	P	0.00	P
USGS	03287500	2014-01-05 15:30	EST	5.0	P	8470	P	9.45	P	0.00	P
USGS	03287500	2014-01-05 15:45	EST	5.0	P	8390	P	9.43	P	0.00	P
USGS	03287500	2014-01-05 16:00	EST	5.0	P	8430	P	9.44	P	0.01	P
USGS	03287500	2014-01-05 16:15	EST	5.0	P	8340	P	9.42	P	0.03	P
USGS	03287500	2014-01-05 16:30	EST	5.0	P	8390	P	9.43	P	0.04	P
USGS	03287500	2014-01-05 16:45	EST	5.0	P	8390	P	9.43	P	0.05	P
USGS	03287500	2014-01-05 17:00	EST	5.0	P	8390	P	9.43	P	0.04	P
USGS	03287500	2014-01-05 17:15	EST	5.0	P	8340	P	9.42	P	0.02	P
USGS	03287500	2014-01-05 17:30	EST	5.0	P	8340	P	9.42	P	0.02	P
USGS	03287500	2014-01-05 17:45	EST	5.0	P	8340	P	9.42	P	0.03	P
USGS	03287500	2014-01-05 18:00	EST	5.0	P	8300	P	9.41	P	0.07	P
USGS	03287500	2014-01-05 18:15	EST	5.0	P	8300	P	9.41	P	0.06	P
USGS	03287500	2014-01-05 18:30	EST	5.0	P	8340	P	9.42	P	0.03	P
USGS	03287500	2014-01-05 18:45	EST	5.0	P	8300	P	9.41	P	0.03	P
USGS	03287500	2014-01-05 19:00	EST	5.0	P	8300	P	9.41	P	0.02	P
USGS	03287500	2014-01-05 19:15	EST	5.0	P	8260	P	9.40	P	0.01	P
USGS	03287500	2014-01-05 19:30	EST	5.0	P	8260	P	9.40	P	0.00	P
USGS	03287500	2014-01-05 19:45	EST	5.0	P	8260	P	9.40	P	0.00	P
USGS	03287500	2014-01-05 20:00	EST	5.0	P	8260	P	9.40	P	0.01	P
USGS	03287500	2014-01-05 20:15	EST	5.0	P	8210	P	9.39	P	0.11	P
USGS	03287500	2014-01-05 20:30	EST	5.0	P	8210	P	9.39	P	0.01	P
USGS	03287500	2014-01-05 20:45	EST	5.0	P	8210	P	9.39	P	0.01	P
USGS	03287500	2014-01-05 21:00	EST	5.0	P	8210	P	9.39	P	0.02	P
USGS	03287500	2014-01-05 21:15	EST	5.0	P	8170	P	9.38	P	0.02	P
USGS	03287500	2014-01-05 21:30	EST	5.0	P	8210	P	9.39	P	0.01	P
USGS	03287500	2014-01-05 21:45	EST	5.0	P	8210	P	9.39	P	0.01	P
USGS	03287500	2014-01-05 22:00	EST	5.0	P	8210	P	9.39	P	0.00	P
USGS	03287500	2014-01-05 22:15	EST	4.9	P	8300	P	9.41	P	0.01	P
USGS	03287500	2014-01-05 22:30	EST	4.9	P	8260	P	9.40	P	0.00	P
USGS	03287500	2014-01-05 22:45	EST	4.9	P	8300	P	9.41	P	0.00	P
USGS	03287500	2014-01-05 23:00	EST	4.9	P	8300	P	9.41	P	0.00	P
USGS	03287500	2014-01-05 23:15	EST	4.9	P	8210	P	9.39	P	0.00	P
USGS	03287500	2014-01-05 23:30	EST	4.9	P	8430	P	9.44	P	0.00	P
USGS	03287500	2014-01-05 23:45	EST	4.9	P	8740	P	9.51	P	0.00	P
USGS	03287500	2014-01-06 00:00	EST	4.9	P	8910	P	9.55	P	0.00	P
USGS	03287500	2014-01-06 00:15	EST	4.9	P	8960	P	9.56	P	0.00	P
USGS	03287500	2014-01-06 00:30	EST	4.9	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 00:45	EST	4.9	P	9230	P	9.62	P	0.00	P
USGS	03287500	2014-01-06 01:00	EST	4.9	P	9320	P	9.64	P	0.00	P
USGS	03287500	2014-01-06 01:15	EST	4.9	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-06 01:30	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-06 01:45	EST	4.9	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-06 02:00	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-06 02:15	EST	4.9	P	9550	P	9.69	P	0.00	P
USGS	03287500	2014-01-06 02:30	EST	4.9	P	9450	P	9.67	P	0.00	P
USGS	03287500	2014-01-06 02:45	EST	4.9	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-06 03:00	EST	4.9	P	9550	P	9.69	P	0.00	P
USGS	03287500	2014-01-06 03:15	EST	4.9	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-06 03:30	EST	4.9	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-06 03:45	EST	4.9	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-06 04:00	EST	4.8	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-06 04:15	EST	4.8	P	9730	P	9.73	P	0.00	P
USGS	03287500	2014-01-06 04:30	EST	4.8	P	9730	P	9.73	P	0.00	P
USGS	03287500	2014-01-06 04:45	EST	4.8	P	9730	P	9.73	P	0.00	P
USGS	03287500	2014-01-06 05:00	EST	4.8	P	9730	P	9.73	P	0.00	P
USGS	03287500	2014-01-06 05:15	EST	4.8	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-06 05:30	EST	4.8	P	9730	P	9.73	P	0.00	P
USGS	03287500	2014-01-06 05:45	EST	4.8	P	9730	P	9.73	P	0.00	P
USGS	03287500	2014-01-06 06:00	EST	4.8	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-06 06:15	EST	4.8	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-06 06:30	EST	4.8	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-06 06:45	EST	4.8	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-06 07:00	EST	4.8	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-06 07:15	EST	4.8	P	9640	P	9.71	P	0.00	P
USGS	03287500	2014-01-06 07:30	EST	4.8	P	9680	P	9.72	P	0.00	P
USGS	03287500	2014-01-06 07:45	EST	4.7	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-06 08:00	EST	4.7	P	9590	P	9.70	P	0.00	P
USGS	03287500	2014-01-06 08:15	EST	4.7	P	9550	P	9.69	P	0.00	P
USGS	03287500	2014-01-06 08:30	EST	4.7	P	9550	P	9.69	P	0.00	P
USGS	03287500	2014-01-06 08:45	EST	4.7	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-06 09:00	EST	4.7	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-06 09:15	EST	4.7	P	9500	P	9.68	P	0.00	P
USGS	03287500	2014-01-06 09:30	EST	4.7	P	9410	P	9.66	P	0.00	P
USGS	03287500	2014-01-06 09:45	EST	4.7	P	9410	P	9.66	P	0.00	P
USGS	03287500	2014-01-06 10:00	EST	4.7	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-06 10:15	EST	4.7	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-06 10:30	EST	4.7	P	9360	P	9.65	P	0.00	P
USGS	03287500	2014-01-06 10:45	EST	4.7	P	9270	P	9.63	P	0.00	P
USGS	03287500	2014-01-06 11:00	EST	4.7	P	9320	P	9.64	P	0.00	P
USGS	03287500	2014-01-06 11:15	EST	4.7	P	9180	P	9.61	P	0.00	P
USGS	03287500	2014-01-06 11:30	EST	4.6	P	9320	P	9.64	P	0.00	P
USGS	03287500	2014-01-06 11:45	EST	4.6	P	9270	P	9.63	P	0.00	P
USGS	03287500	2014-01-06 12:00	EST	4.6	P	9270	P	9.63	P	0.00	P
USGS	03287500	2014-01-06 12:15	EST	4.6	P	9320	P	9.64	P	0.00	P
USGS	03287500	2014-01-06 12:30	EST	4.6	P	9230	P	9.62	P	0.00	P
USGS	03287500	2014-01-06 12:45	EST	4.6	P	9270	P	9.63	P	0.00	P
USGS	03287500	2014-01-06 13:00	EST	4.6	P	9230	P	9.62	P	0.00	P
USGS	03287500	2014-01-06 13:15	EST	4.6	P	9230	P	9.62	P	0.00	P
USGS	03287500	2014-01-06 13:30	EST	4.6	P	9180	P	9.61	P	0.00	P
USGS	03287500	2014-01-06 13:45	EST	4.6	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 14:00	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 14:15	EST	4.6	P	9180	P	9.61	P	0.00	P
USGS	03287500	2014-01-06 14:30	EST	4.6	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 14:45	EST	4.6	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 15:00	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 15:15	EST	4.6	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 15:30	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 15:45	EST	4.6	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 16:00	EST	4.6	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 16:15	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 16:30	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 16:45	EST	4.6	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 17:00	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 17:15	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 17:30	EST	4.6	P	9050	P	9.58	P	0.00	P
USGS	03287500	2014-01-06 17:45	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 18:00	EST	4.6	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 18:15	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 18:30	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 18:45	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 19:00	EST	4.5	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 19:15	EST	4.5	P	9050	P	9.58	P	0.00	P
USGS	03287500	2014-01-06 19:30	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 19:45	EST	4.5	P	9050	P	9.58	P	0.00	P
USGS	03287500	2014-01-06 20:00	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 20:15	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 20:30	EST	4.5	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-06 20:45	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 21:00	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 21:15	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 21:30	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 21:45	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 22:00	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 22:15	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 22:30	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 22:45	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 23:00	EST	4.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 23:15	EST	4.4	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 23:30	EST	4.4	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-06 23:45	EST	4.4	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-07 00:00	EST	4.4	P	9090	P	9.59	P	0.00	P
USGS	03287500	2014-01-07 00:15	EST	4.4	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-07 00:30	EST	4.4	P	9140	P	9.60	P	0.00	P
USGS	03287500	2014-01-07 00:45	EST	4.4	P	9140	P	9.60	P	0.00	P
